ticker,entry_date,exit_date,success_rate,matched_signals,allocated_cash,contracts,entry_option_price,exit_option_price,entry_spot,exit_spot_close,pnl,return_pct,exit_reason
GSHD,2025-03-17,2025-03-18,96.96969696969697,33,4864.599158455477,5,9.729198316910953,10.702118148602048,116.02999877929688,114.4800033569336,486.4599158455476,9.999999999999998,tp_day1
HUBG,2025-03-18,2025-03-19,100.0,16,5210.180408141474,39,1.3359436943952496,1.2023493249557247,37.34000015258789,36.77000045776367,-521.0180408141478,-10.000000000000007,stop
CSGS,2025-03-19,2025-03-20,100.0,11,4907.567278723801,24,2.0448196994682504,2.249301669415076,60.15999984741211,60.290000915527344,490.7567278723809,10.000000000000018,tp_day1
IRMD,2025-03-20,2025-03-21,100.0,37,5108.1435173858135,33,1.547922277995701,1.3931300501961308,52.5,52.33000183105469,-510.81435173858154,-10.000000000000004,stop
IRMD,2025-03-21,2025-03-24,100.0,39,4845.70969682393,32,1.5142842802574783,1.6657127082832264,52.33000183105469,52.86000061035156,484.5709696823942,10.000000000000025,tp_day1
CCEC,2025-03-24,2025-03-25,100.0,19,5157.519877277801,81,0.6367308490466421,0.7004039339513064,19.600000381469727,19.75,515.75198772778,9.999999999999998,tp_day1
TW,2025-03-25,2025-03-26,98.61111111111111,144,5404.440037909193,11,4.913127307190176,5.404440037909194,145.5399932861328,145.36000061035156,540.4440037909208,10.000000000000027,tp_day1
IRMD,2025-03-26,2025-03-27,100.0,24,5649.138091148197,40,1.4122845227870493,1.5535129750657544,52.779998779296875,53.380001068115234,564.9138091148197,10.0,tp_day1
TW,2025-03-27,2025-03-28,98.0,100,5831.250493050809,12,4.859375410875674,4.3734378697881064,146.25999450683594,146.77000427246094,-583.1250493050811,-10.000000000000004,stop
IRMD,2025-03-28,2025-03-31,100.0,19,5664.538017545941,44,1.2873950039877138,1.1586555035889425,52.40999984741211,52.47999954223633,-566.4538017545938,-9.999999999999993,stop
IRMD,2025-03-31,2025-04-01,100.0,22,5436.189181951384,43,1.2642300423142754,1.390653046545703,52.47999954223633,53.45000076293945,543.6189181951386,10.000000000000004,tp_day1
CHD,2025-04-01,2025-04-02,100.0,20,5710.991414463616,20,2.855495707231808,2.5699461365086274,109.47000122070312,108.31999969482422,-571.0991414463615,-9.999999999999998,stop
IRMD,2025-04-02,2025-04-03,100.0,59,5355.040017208617,39,1.3730871838996457,1.235778465509681,53.599998474121094,51.36000061035156,-535.5040017208612,-9.99999999999999,stop
CCEC,2025-04-03,2025-04-04,100.0,16,5121.4448209141865,76,0.6738743185413404,0.6064868866872064,19.799999237060547,18.229999542236328,-512.1444820914185,-9.999999999999996,stop
PSIX,2025-04-04,2025-04-07,100.0,17,4757.984469365272,17,2.7988143937442778,2.51893295436985,20.299999237060547,19.989999771118164,-475.7984469365265,-9.999999999999986,stop
TMUS,2025-04-07,2025-04-08,100.0,14,4486.383226105164,4,11.21595806526291,10.09436225873662,246.6699981689453,246.3000030517578,-448.63832261051584,-9.999999999999988,stop
CAH,2025-04-08,2025-04-09,100.0,17,4240.441237225345,9,4.711601374694827,4.240441237225345,125.0,130.4499969482422,-424.0441237225341,-9.999999999999991,stop
RSG,2025-04-09,2025-04-10,100.0,27,3931.9298064165623,4,9.829824516041406,8.846842064437265,239.25999450683594,240.22999572753906,-393.1929806416565,-10.000000000000007,stop
KARO,2025-04-10,2025-04-11,96.875,32,4009.088482615499,15,2.672725655076999,2.405453089569299,40.459999084472656,40.029998779296875,-400.90884826155025,-10.000000000000009,stop
IRMD,2025-04-11,2025-04-14,100.0,55,3596.0532264128897,14,2.5686094474377787,2.311748502694001,52.290000915527344,53.029998779296875,-359.6053226412887,-9.999999999999993,stop
KARO,2025-04-14,2025-04-15,97.77777777777777,45,3580.8854132477404,14,2.5577752951769575,2.8135528246946535,39.279998779296875,40.22999954223633,358.0885413247747,10.000000000000018,tp_day1
IRMD,2025-04-15,2025-04-16,100.0,12,3660.9768487630395,14,2.614983463402171,2.353485117061954,51.959999084472656,51.959999084472656,-366.09768487630436,-10.000000000000012,stop
IRMD,2025-04-16,2025-04-17,100.0,23,3623.1292848215094,14,2.5879494891582207,2.846744438074043,51.959999084472656,51.77000045776367,362.31292848215116,10.000000000000005,tp_day1
IRMD,2025-04-17,2025-04-21,100.0,59,3605.8691310034346,14,2.575620807859596,2.3180587270736366,51.77000045776367,50.779998779296875,-360.58691310034374,-10.000000000000007,stop
IRMD,2025-04-21,2025-04-22,100.0,13,3585.851758404186,14,2.5613226845744186,2.8174549530318607,50.779998779296875,52.09000015258789,358.5851758404192,10.000000000000016,tp_day1
FCFS,2025-04-22,2025-04-23,96.66666666666667,60,3754.5042517407846,9,4.171671390823094,4.588838529905404,121.61000061035156,120.70999908447266,375.4504251740791,10.000000000000018,tp_day1
TMUS,2025-04-23,2025-04-24,100.0,17,3884.822155291805,3,12.949407184306017,14.244347902736619,259.3500061035156,262.17999267578125,388.4822155291813,10.000000000000021,tp_day1
PSMT,2025-04-24,2025-04-25,100.0,17,4173.198385219682,8,5.216497981524602,4.694848183372143,101.70999908447266,99.9800033569336,-417.31983852196754,-9.999999999999986,stop
RSG,2025-04-25,2025-04-28,100.0,35,3093.0136933595622,3,10.310045644531874,11.341050208985061,243.55999755859375,246.11000061035156,309.3013693359562,10.0,tp_day1
TRVI,2025-04-28,2025-04-29,95.8974358974359,195,4155.353283638395,82,0.5067504004437067,0.456075360399336,6.590000152587891,6.309999942779541,-415.53532836383965,-10.000000000000005,stop
RSG,2025-04-29,2025-04-30,100.0,27,3123.3977694054765,3,10.411325898018255,11.452458487820081,247.6999969482422,250.75,312.33977694054784,10.000000000000005,tp_day1
RSG,2025-04-30,2025-05-01,100.0,18,3179.3985344850857,3,10.597995114950285,9.538195603455257,250.75,249.41000366210938,-317.93985344850853,-10.0,stop
TMUS,2025-05-01,2025-05-02,100.0,22,3640.182493050154,2,18.20091246525077,20.021003711775847,247.0,248.8800048828125,364.0182493050156,10.000000000000005,tp_day1
GL,2025-05-02,2025-05-05,97.91666666666666,96,3347.0581156347143,4,8.367645289086786,7.530880760178108,121.83000183105469,121.48999786376953,-334.70581156347134,-9.999999999999998,stop
IRMD,2025-05-05,2025-05-06,100.0,17,3741.3583031376074,15,2.494238868758405,2.2448149818825645,52.29999923706055,51.02000045776367,-374.13583031376083,-10.000000000000002,stop
IRMD,2025-05-06,2025-05-07,100.0,12,3741.193385009305,15,2.4941289233395367,2.7435418156734905,51.02000045776367,51.0099983215332,374.11933850093055,10.0,tp_day1
TW,2025-05-07,2025-05-08,97.84172661870504,139,3815.8849609270696,8,4.769856201158837,5.246841821274721,143.74000549316406,145.25,381.5884960927074,10.00000000000001,tp_day1
MRX,2025-05-08,2025-05-12,100.0,15,4090.280309115858,15,2.726853539410572,2.454168185469515,47.099998474121094,47.41999816894531,-409.0280309115856,-9.999999999999995,stop
CSGS,2025-05-09,2025-05-12,100.0,17,3822.911190798618,16,2.3893194942491363,2.62825144367405,64.80999755859375,66.01000213623047,382.29111907986226,10.000000000000012,tp_day1
MRX,2025-05-12,2025-05-13,98.76543209876543,81,3989.480958600005,18,2.216378310333336,2.43801614136667,47.41999816894531,48.33000183105469,398.9480958600011,10.000000000000014,tp_day1
GLBE,2025-05-13,2025-05-14,95.95959595959596,198,4152.9011588041685,18,2.3071673104467605,2.0764505794020844,42.38999938964844,34.279998779296875,-415.2901158804166,-9.999999999999993,stop
RSG,2025-05-14,2025-05-15,100.0,28,4043.8718576742112,7,5.7769597966774455,6.354655776345191,238.07000732421875,244.9600067138672,404.38718576742303,10.000000000000048,tp_day1
LH,2025-05-15,2025-05-16,98.33333333333333,60,3987.0790495153506,4,9.967697623788377,10.964467386167215,246.27000427246094,249.52000427246094,398.70790495153506,10.0,tp_day1
TW,2025-05-16,2025-05-19,97.93103448275862,145,4287.491558398005,8,5.359364447997506,4.823428003197756,145.1699981689453,145.4499969482422,-428.7491558398001,-9.999999999999991,stop
IRMD,2025-05-19,2025-05-20,100.0,67,4129.910948429038,20,2.064955474214519,1.8584599267930673,54.209999084472656,53.290000915527344,-412.99109484290375,-9.999999999999998,stop
MRX,2025-05-20,2025-05-21,100.0,56,3973.7905455623827,19,2.0914687081907277,1.882321837371655,44.75,43.36000061035156,-397.37905455623786,-9.99999999999999,stop
IRMD,2025-05-21,2025-05-22,100.0,65,3737.1870918392824,19,1.966940574652254,1.7702465171870285,53.209999084472656,52.279998779296875,-373.71870918392824,-10.0,stop
RSG,2025-05-22,2025-05-23,100.0,16,3210.6443248834535,5,6.4212886497669075,7.063417514743599,251.0,252.86000061035156,321.0644324883465,10.000000000000036,tp_day1
MRX,2025-05-23,2025-05-27,100.0,51,3876.198262288902,20,1.9380991311444509,2.131909044258896,44.86000061035156,46.11000061035156,387.6198262288899,9.999999999999993,tp_day1
TRI,2025-05-27,2025-05-28,100.0,13,3684.3216425993983,9,4.093690713999331,4.503059785399265,194.82000732421875,196.5,368.43216425994024,10.000000000000012,tp_day1
CSGS,2025-05-28,2025-05-29,100.0,27,4151.127255821827,16,2.594454534888642,2.8538999883775067,65.80000305175781,65.58000183105469,415.1127255821839,10.000000000000028,tp_day1
TMUS,2025-05-29,2025-05-30,100.0,25,4089.384850022335,7,5.8419783571747645,6.426176192892242,239.3000030517578,242.1999969482422,408.9384850022343,10.00000000000002,tp_day1
TW,2025-05-30,2025-06-02,98.14814814814815,162,4641.2929021850405,10,4.64129290218504,4.177163611966536,144.4499969482422,144.52999877929688,-464.12929021850414,-10.000000000000002,stop
CSGS,2025-06-02,2025-06-03,100.0,35,4417.546602672951,17,2.598556825101736,2.3387011425915625,66.33000183105469,63.40999984741211,-441.75466026729464,-9.99999999999999,stop
IRMD,2025-06-03,2025-06-04,100.0,52,3983.8599299030893,10,3.9838599299030895,4.382245922893398,59.790000915527344,60.779998779296875,398.3859929903092,10.000000000000007,tp_day1
SRAD,2025-06-04,2025-06-05,96.2406015037594,133,4413.806511495756,66,0.6687585623478418,0.6018827061130576,23.969999313354492,23.799999237060547,-441.3806511495759,-10.000000000000005,stop
FCFS,2025-06-05,2025-06-06,97.5,40,4014.4732423660275,17,2.3614548484506046,2.597600333295665,124.06999969482422,125.77999877929688,401.44732423660344,10.000000000000018,tp_day1
KARO,2025-06-06,2025-06-09,97.72727272727273,44,3997.5699523473995,7,5.710814217639142,6.281895639403057,58.349998474121094,57.5,399.7569952347403,10.000000000000009,tp_day1
ACT,2025-06-09,2025-06-10,100.0,14,4536.8609630122155,52,0.8724732621177339,0.9597205883295074,34.25,34.54999923706055,453.6860963012232,10.000000000000037,tp_day1
TMUS,2025-06-10,2025-06-11,100.0,29,4283.7451196819375,7,6.11963588525991,5.50767229673392,236.97999572753906,230.94000244140625,-428.3745119681935,-9.999999999999993,stop
RSG,2025-06-11,2025-06-12,100.0,30,4614.067874973409,9,5.126742083303788,5.639416291634167,248.24000549316406,251.85000610351562,461.4067874973416,10.000000000000016,tp_day1
PFBC,2025-06-12,2025-06-13,100.0,12,4701.439056986225,24,1.9589329404109272,1.7630396463698346,84.20999908447266,81.75,-470.1439056986219,-9.999999999999986,stop
CHCO,2025-06-13,2025-06-16,100.0,13,4512.3112844796815,17,2.654300755576283,2.3888706800186545,116.69000244140625,115.58000183105469,-451.2311284479688,-10.000000000000014,stop
TRVI,2025-06-16,2025-06-17,96.34703196347031,219,4339.925760250759,78,0.556400738493687,0.5007606646443183,6.335000038146973,6.119999885559082,-433.9925760250758,-9.999999999999998,stop
RSG,2025-06-17,2025-06-18,98.21428571428571,56,3773.6680370511745,9,4.192964485612416,3.7736680370511744,248.97999572753906,248.27999877929688,-377.3668037051175,-10.0,stop
TW,2025-06-18,2025-06-20,97.22222222222221,36,3744.503535703882,10,3.744503535703882,4.1189538892742705,138.72000122070312,139.33999633789062,374.4503535703884,10.000000000000005,tp_day1
KARO,2025-06-20,2025-06-23,98.83720930232558,86,3697.502314607157,6,6.162503857678595,6.778754243446455,47.34000015258789,46.849998474121094,369.75023146071544,9.999999999999993,tp_day1
CSGS,2025-06-23,2025-06-24,100.0,36,4297.556486564289,18,2.3875313814246053,2.626284519567066,63.22999954223633,64.16000366210938,429.7556486564299,10.000000000000023,tp_day1
RSG,2025-06-24,2025-06-25,100.0,34,4181.938381972617,10,4.181938381972617,3.7637445437753554,250.75,243.8800048828125,-418.1938381972618,-10.000000000000002,stop
IRMD,2025-06-25,2025-06-26,100.0,75,4349.8341273732085,12,3.624861772811007,3.987347950092108,60.400001525878906,60.709999084472656,434.9834127373206,9.999999999999993,tp_day1
