timestamp_et,trade_date_et,slot,event_type,detail
2026-04-02T09:35:05.879902-04:00,2026-04-02,manage_0930,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T09:40:05.889923-04:00,2026-04-02,manage_0930,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T09:55:03.086371-04:00,2026-04-02,manage_1000,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T10:00:03.566981-04:00,2026-04-02,manage_1000,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T10:05:05.400756-04:00,2026-04-02,manage_1000,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T10:10:05.923370-04:00,2026-04-02,manage_1000,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T10:25:05.890764-04:00,2026-04-02,manage_1030,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T10:30:05.885804-04:00,2026-04-02,manage_1030,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T10:35:05.890056-04:00,2026-04-02,manage_1030,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T10:40:05.872686-04:00,2026-04-02,manage_1030,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T10:55:05.929146-04:00,2026-04-02,manage_1100,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T11:00:05.878856-04:00,2026-04-02,manage_1100,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T11:05:05.887015-04:00,2026-04-02,manage_1100,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T11:10:05.886103-04:00,2026-04-02,manage_1100,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T11:20:05.893680-04:00,2026-04-02,manage_1130,exit,"{""contract_symbol"": ""NFLX260508C00096000"", ""pnl"": 1102.5, ""reason"": ""take_profit_day1_hit_at_scan"", ""return_pct"": 25.13, ""ticker"": ""NFLX""}"
2026-04-02T11:25:05.883603-04:00,2026-04-02,manage_1130,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T11:30:05.918886-04:00,2026-04-02,manage_1130,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T11:35:01.344213-04:00,2026-04-02,manage_1130,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T11:40:05.909108-04:00,2026-04-02,manage_1130,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T11:55:05.888116-04:00,2026-04-02,manage_1200,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T12:00:03.471000-04:00,2026-04-02,manage_1200,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T12:05:05.882439-04:00,2026-04-02,manage_1200,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T12:10:05.892027-04:00,2026-04-02,manage_1200,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T12:25:05.909945-04:00,2026-04-02,manage_1230,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T12:30:05.879539-04:00,2026-04-02,manage_1230,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T12:35:01.890526-04:00,2026-04-02,manage_1230,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T12:40:05.891955-04:00,2026-04-02,manage_1230,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T12:55:05.890571-04:00,2026-04-02,manage_1300,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T13:00:05.924062-04:00,2026-04-02,manage_1300,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T13:05:05.894561-04:00,2026-04-02,manage_1300,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T13:10:05.901781-04:00,2026-04-02,manage_1300,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T13:25:05.885731-04:00,2026-04-02,manage_1330,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T13:30:05.883847-04:00,2026-04-02,manage_1330,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T13:35:05.898186-04:00,2026-04-02,manage_1330,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T13:40:05.899103-04:00,2026-04-02,manage_1330,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T13:55:05.905247-04:00,2026-04-02,manage_1400,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T14:00:05.896681-04:00,2026-04-02,manage_1400,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T14:05:05.889867-04:00,2026-04-02,manage_1400,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T14:10:05.893357-04:00,2026-04-02,manage_1400,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T14:25:06.347985-04:00,2026-04-02,manage_1430,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T14:30:05.929668-04:00,2026-04-02,manage_1430,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T14:35:05.892322-04:00,2026-04-02,manage_1430,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T14:40:05.911687-04:00,2026-04-02,manage_1430,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T14:50:05.884978-04:00,2026-04-02,entry_1500,entry,"{""allocated_cash"": 2742.5, ""contract_symbol"": ""WDC260501C00295000"", ""contracts"": 1, ""entry_option_price"": 27.425, ""matched_signals"": 36, ""success_rate"": 97.22, ""ticker"": ""WDC""}"
2026-04-02T14:55:05.878211-04:00,2026-04-02,entry_1500,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T15:00:05.892985-04:00,2026-04-02,entry_1500,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T15:05:00.892731-04:00,2026-04-02,entry_1500,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T15:10:05.887758-04:00,2026-04-02,entry_1500,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T15:25:05.929228-04:00,2026-04-02,manage_1530,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T15:30:05.889337-04:00,2026-04-02,manage_1530,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T15:35:05.886679-04:00,2026-04-02,manage_1530,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T15:40:05.898407-04:00,2026-04-02,manage_1530,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T15:55:05.893858-04:00,2026-04-02,manage_1600,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-02T16:00:05.925792-04:00,2026-04-02,manage_1600,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T09:30:05.908609-04:00,2026-04-03,data_refresh,data_refresh,{'saved': 99}
2026-04-03T09:35:00.886224-04:00,2026-04-03,manage_0930,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T09:40:05.888635-04:00,2026-04-03,manage_0930,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T09:55:02.175348-04:00,2026-04-03,manage_1000,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T10:00:05.449748-04:00,2026-04-03,manage_1000,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T10:05:05.895940-04:00,2026-04-03,manage_1000,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T10:10:05.909443-04:00,2026-04-03,manage_1000,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T10:25:05.901598-04:00,2026-04-03,manage_1030,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T10:30:05.969194-04:00,2026-04-03,manage_1030,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T10:35:05.890516-04:00,2026-04-03,manage_1030,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T10:40:04.893559-04:00,2026-04-03,manage_1030,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T10:55:05.892037-04:00,2026-04-03,manage_1100,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T11:00:01.980341-04:00,2026-04-03,manage_1100,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T11:05:04.971549-04:00,2026-04-03,manage_1100,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T11:10:05.895954-04:00,2026-04-03,manage_1100,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T11:25:00.980983-04:00,2026-04-03,manage_1130,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T11:30:05.885882-04:00,2026-04-03,manage_1130,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T11:35:05.892486-04:00,2026-04-03,manage_1130,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T11:40:00.980212-04:00,2026-04-03,manage_1130,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T11:55:05.888604-04:00,2026-04-03,manage_1200,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T12:00:01.905238-04:00,2026-04-03,manage_1200,slot_skipped,"{""reason"": ""already_processed""}"
2026-04-03T12:05:05.892529-04:00,2026-04-03,manage_1200,slot_skipped,"{""reason"": ""already_processed""}"
